당면,당면,
또띠아,또띠아,
로티니,로티니,
리가토니,리가토니,
링귀니,링귀니,
메밀,메밀,"메밀소바,메밀 비빔 막국수,메밀막국수,동치미"
사리면,사리면,
소면,소면,
수제비,수제비,
스파게티,스파게티,
쌀국수,쌀국수,
우동,우동,"컵라면,생생우동면"
월남쌈,월남쌈,
중면,중면,
쫄면,쫄면,
칼국수,칼국수,
콩국수,콩국수,
파르펠레,"파르펠레,파르팔레",
페투치네,페투치네,
펜네,펜네,
푸실리,푸실리,
